id,pose,qvina
MAK-UNK-6435e6c2-4,5,-5.7
MAK-UNK-6435e6c2-4,6,-5.6
MAK-UNK-6435e6c2-4,7,-5.6
MAK-UNK-6435e6c2-4,8,-5.6
MAK-UNK-6435e6c2-4,9,-5.5
MAK-UNK-6435e6c2-4,10,-5.5
LON-WEI-b8d98729-37,1,-7.2
LON-WEI-b8d98729-37,2,-7.0
LON-WEI-b8d98729-37,3,-7.0
LON-WEI-b8d98729-37,4,-6.9
LON-WEI-b8d98729-37,5,-6.9
LON-WEI-b8d98729-37,6,-6.8
LON-WEI-b8d98729-37,7,-6.7
LON-WEI-b8d98729-37,8,-6.7
LON-WEI-b8d98729-37,9,-6.7
LON-WEI-b8d98729-37,10,-6.7
WAR-XCH-b72a1bbc-10,1,-6.9
WAR-XCH-b72a1bbc-10,2,-6.7
WAR-XCH-b72a1bbc-10,3,-6.6
WAR-XCH-b72a1bbc-10,4,-6.6
WAR-XCH-b72a1bbc-10,5,-6.6
WAR-XCH-b72a1bbc-10,6,-6.5
WAR-XCH-b72a1bbc-10,7,-6.5
WAR-XCH-b72a1bbc-10,8,-6.5
WAR-XCH-b72a1bbc-10,9,-6.3
WAR-XCH-b72a1bbc-10,10,-6.3
NAU-LAT-8502cac5-2,1,-6.8
NAU-LAT-8502cac5-2,2,-6.6
NAU-LAT-8502cac5-2,3,-6.6
NAU-LAT-8502cac5-2,4,-6.4
NAU-LAT-8502cac5-2,5,-6.3
NAU-LAT-8502cac5-2,6,-6.3
NAU-LAT-8502cac5-2,7,-6.2
NAU-LAT-8502cac5-2,8,-6.2
NAU-LAT-8502cac5-2,9,-6.2
NAU-LAT-8502cac5-2,10,-6.1
MAK-UNK-af83ef51-2,1,-6.2
MAK-UNK-af83ef51-2,2,-6.1
MAK-UNK-af83ef51-2,3,-6.0
MAK-UNK-af83ef51-2,4,-5.9
MAK-UNK-af83ef51-2,5,-5.7
MAK-UNK-af83ef51-2,6,-5.7
MAK-UNK-af83ef51-2,7,-5.7
MAK-UNK-af83ef51-2,8,-5.7
MAK-UNK-af83ef51-2,9,-5.7
MAK-UNK-af83ef51-2,10,-5.7
DUN-NEW-f8ce3686-24,1,-7.3
DUN-NEW-f8ce3686-24,2,-7.0
DUN-NEW-f8ce3686-24,3,-6.9
DUN-NEW-f8ce3686-24,4,-6.8
DUN-NEW-f8ce3686-24,5,-6.8
DUN-NEW-f8ce3686-24,6,-6.7
DUN-NEW-f8ce3686-24,7,-6.7
DUN-NEW-f8ce3686-24,8,-6.6
DUN-NEW-f8ce3686-24,9,-6.6
DUN-NEW-f8ce3686-24,10,-6.6
JOH-UNI-c7afdb96-5,1,-6.7
JOH-UNI-c7afdb96-5,2,-6.7
JOH-UNI-c7afdb96-5,3,-6.6
JOH-UNI-c7afdb96-5,4,-6.5
JOH-UNI-c7afdb96-5,5,-6.4
JOH-UNI-c7afdb96-5,6,-6.3
JOH-UNI-c7afdb96-5,7,-6.3
JOH-UNI-c7afdb96-5,8,-6.3
JOH-UNI-c7afdb96-5,9,-6.2
JOH-UNI-c7afdb96-5,10,-6.2
PET-SGC-2e937068-1,1,-6.7
PET-SGC-2e937068-1,2,-6.6
PET-SGC-2e937068-1,3,-6.6
PET-SGC-2e937068-1,4,-6.6
PET-SGC-2e937068-1,5,-6.6
PET-SGC-2e937068-1,6,-6.6
PET-SGC-2e937068-1,7,-6.6
PET-SGC-2e937068-1,8,-6.5
PET-SGC-2e937068-1,9,-6.5
PET-SGC-2e937068-1,10,-6.5
ALP-POS-91609ae9-1,1,-6.8
ALP-POS-91609ae9-1,2,-6.4
ALP-POS-91609ae9-1,3,-6.2
ALP-POS-91609ae9-1,4,-6.2
ALP-POS-91609ae9-1,5,-6.1
ALP-POS-91609ae9-1,6,-6.1
ALP-POS-91609ae9-1,7,-6.1
ALP-POS-91609ae9-1,8,-6.0
ALP-POS-91609ae9-1,9,-6.0
ALP-POS-91609ae9-1,10,-6.0
LON-WEI-adc59df6-35,1,-6.9
LON-WEI-adc59df6-35,2,-6.8
LON-WEI-adc59df6-35,3,-6.7
LON-WEI-adc59df6-35,4,-6.6
LON-WEI-adc59df6-35,5,-6.6
LON-WEI-adc59df6-35,6,-6.4
LON-WEI-adc59df6-35,7,-6.4
LON-WEI-adc59df6-35,8,-6.3
LON-WEI-adc59df6-35,9,-6.3
LON-WEI-adc59df6-35,10,-6.2
ALE-UNK-fca05062-1,1,-7.6
ALE-UNK-fca05062-1,2,-7.5
ALE-UNK-fca05062-1,3,-7.3
ALE-UNK-fca05062-1,4,-7.3
ALE-UNK-fca05062-1,5,-7.1
ALE-UNK-fca05062-1,6,-7.1
ALE-UNK-fca05062-1,7,-7.1
ALE-UNK-fca05062-1,8,-7.1
ALE-UNK-fca05062-1,9,-7.0
ALE-UNK-fca05062-1,10,-7.0
CHR-SOS-7098f804-14,1,-6.8
CHR-SOS-7098f804-14,2,-6.4
CHR-SOS-7098f804-14,3,-6.2
CHR-SOS-7098f804-14,4,-6.1
CHR-SOS-7098f804-14,5,-6.0
CHR-SOS-7098f804-14,6,-6.0
CHR-SOS-7098f804-14,7,-5.9
CHR-SOS-7098f804-14,8,-5.9
CHR-SOS-7098f804-14,9,-5.9
CHR-SOS-7098f804-14,10,-5.9
BEN-DND-7e92b6ca-12,1,-7.8
BEN-DND-7e92b6ca-12,2,-7.7
BEN-DND-7e92b6ca-12,3,-7.3
BEN-DND-7e92b6ca-12,4,-7.3
BEN-DND-7e92b6ca-12,5,-7.1
BEN-DND-7e92b6ca-12,6,-7.1
BEN-DND-7e92b6ca-12,7,-7.1
BEN-DND-7e92b6ca-12,8,-7.1
BEN-DND-7e92b6ca-12,9,-6.9
BEN-DND-7e92b6ca-12,10,-6.9
LON-WEI-adc59df6-72,1,-5.5
LON-WEI-adc59df6-72,2,-5.4
LON-WEI-adc59df6-72,3,-5.3
LON-WEI-adc59df6-72,4,-5.2
LON-WEI-adc59df6-72,5,-5.1
LON-WEI-adc59df6-72,6,-5.0
LON-WEI-adc59df6-72,7,-4.9
LON-WEI-adc59df6-72,8,-4.9
LON-WEI-adc59df6-72,9,-4.7
LON-WEI-adc59df6-72,10,-4.7
JAN-GHE-83b26c96-13,1,-6.5
JAN-GHE-83b26c96-13,2,-6.2
JAN-GHE-83b26c96-13,3,-6.1
JAN-GHE-83b26c96-13,4,-5.9
JAN-GHE-83b26c96-13,5,-5.9
JAN-GHE-83b26c96-13,6,-5.9
JAN-GHE-83b26c96-13,7,-5.9
JAN-GHE-83b26c96-13,8,-5.8
JAN-GHE-83b26c96-13,9,-5.8
JAN-GHE-83b26c96-13,10,-5.8
ANN-UNI-26382800-3,1,-5.7
ANN-UNI-26382800-3,2,-5.7
ANN-UNI-26382800-3,3,-5.6
ANN-UNI-26382800-3,4,-5.6
ANN-UNI-26382800-3,5,-5.5
ANN-UNI-26382800-3,6,-5.5
ANN-UNI-26382800-3,7,-5.5
ANN-UNI-26382800-3,8,-5.3
ANN-UNI-26382800-3,9,-5.2
ANN-UNI-26382800-3,10,-5.2
LOR-NOR-30067bb9-12,1,-5.9
LOR-NOR-30067bb9-12,2,-5.9
LOR-NOR-30067bb9-12,3,-5.8
LOR-NOR-30067bb9-12,4,-5.8
LOR-NOR-30067bb9-12,5,-5.7
LOR-NOR-30067bb9-12,6,-5.7
LOR-NOR-30067bb9-12,7,-5.6
LOR-NOR-30067bb9-12,8,-5.6
LOR-NOR-30067bb9-12,9,-5.6
LOR-NOR-30067bb9-12,10,-5.6
JAN-GHE-5a013bed-8,1,-6.0
JAN-GHE-5a013bed-8,2,-6.0
JAN-GHE-5a013bed-8,3,-5.9
JAN-GHE-5a013bed-8,4,-5.8
JAN-GHE-5a013bed-8,5,-5.7
JAN-GHE-5a013bed-8,6,-5.7
JAN-GHE-5a013bed-8,7,-5.7
JAN-GHE-5a013bed-8,8,-5.7
JAN-GHE-5a013bed-8,9,-5.6
JAN-GHE-5a013bed-8,10,-5.6
JAN-GHE-5a013bed-5,1,-5.8
JAN-GHE-5a013bed-5,2,-5.8
JAN-GHE-5a013bed-5,3,-5.7
JAN-GHE-5a013bed-5,4,-5.6
JAN-GHE-5a013bed-5,5,-5.6
JAN-GHE-5a013bed-5,6,-5.5
JAN-GHE-5a013bed-5,7,-5.4
JAN-GHE-5a013bed-5,8,-5.4
JAN-GHE-5a013bed-5,9,-5.4
JAN-GHE-5a013bed-5,10,-5.3
LON-WEI-d1c9908a-9,1,-6.8
LON-WEI-d1c9908a-9,2,-6.7
LON-WEI-d1c9908a-9,3,-6.6
LON-WEI-d1c9908a-9,4,-6.6
LON-WEI-d1c9908a-9,5,-6.5
LON-WEI-d1c9908a-9,6,-6.5
LON-WEI-d1c9908a-9,7,-6.5
LON-WEI-d1c9908a-9,8,-6.3
LON-WEI-d1c9908a-9,9,-6.3
LON-WEI-d1c9908a-9,10,-6.3
BAR-COM-0f94fc3d-58,1,-5.9
BAR-COM-0f94fc3d-58,2,-5.7
BAR-COM-0f94fc3d-58,3,-5.6
BAR-COM-0f94fc3d-58,4,-5.5
BAR-COM-0f94fc3d-58,5,-5.4
BAR-COM-0f94fc3d-58,6,-5.4
BAR-COM-0f94fc3d-58,7,-5.4
BAR-COM-0f94fc3d-58,8,-5.4
BAR-COM-0f94fc3d-58,9,-5.3
BAR-COM-0f94fc3d-58,10,-5.3
BAR-COM-4e090d3a-11,1,-7.0
BAR-COM-4e090d3a-11,2,-6.9
BAR-COM-4e090d3a-11,3,-6.9
BAR-COM-4e090d3a-11,4,-6.8
BAR-COM-4e090d3a-11,5,-6.8
BAR-COM-4e090d3a-11,6,-6.8
BAR-COM-4e090d3a-11,7,-6.8
BAR-COM-4e090d3a-11,8,-6.7
BAR-COM-4e090d3a-11,9,-6.7
BAR-COM-4e090d3a-11,10,-6.6
LON-WEI-b8d98729-4,1,-7.1
LON-WEI-b8d98729-4,2,-7.0
LON-WEI-b8d98729-4,3,-6.7
LON-WEI-b8d98729-4,4,-6.6
LON-WEI-b8d98729-4,5,-6.6
LON-WEI-b8d98729-4,6,-6.6
LON-WEI-b8d98729-4,7,-6.6
LON-WEI-b8d98729-4,8,-6.6
LON-WEI-b8d98729-4,9,-6.6
LON-WEI-b8d98729-4,10,-6.6
BAR-COM-0f94fc3d-51,1,-6.6
BAR-COM-0f94fc3d-51,2,-6.4
BAR-COM-0f94fc3d-51,3,-6.4
BAR-COM-0f94fc3d-51,4,-6.3
BAR-COM-0f94fc3d-51,5,-6.2
BAR-COM-0f94fc3d-51,6,-6.2
BAR-COM-0f94fc3d-51,7,-6.2
BAR-COM-0f94fc3d-51,8,-6.2
BAR-COM-0f94fc3d-51,9,-6.2
BAR-COM-0f94fc3d-51,10,-6.2
BAR-COM-0f94fc3d-5,1,-6.3
BAR-COM-0f94fc3d-5,2,-6.3
BAR-COM-0f94fc3d-5,3,-6.2
BAR-COM-0f94fc3d-5,4,-6.1
BAR-COM-0f94fc3d-5,5,-6.1
BAR-COM-0f94fc3d-5,6,-6.1
BAR-COM-0f94fc3d-5,7,-6.0
BAR-COM-0f94fc3d-5,8,-6.0
BAR-COM-0f94fc3d-5,9,-6.0
BAR-COM-0f94fc3d-5,10,-6.0
ALP-POS-c0c213c9-9,1,-7.4
ALP-POS-c0c213c9-9,2,-7.3
ALP-POS-c0c213c9-9,3,-7.2
ALP-POS-c0c213c9-9,4,-7.1
ALP-POS-c0c213c9-9,5,-7.1
ALP-POS-c0c213c9-9,6,-7.1
ALP-POS-c0c213c9-9,7,-7.0
ALP-POS-c0c213c9-9,8,-6.8
ALP-POS-c0c213c9-9,9,-6.8
ALP-POS-c0c213c9-9,10,-6.8
ALP-POS-c59291d4-1,1,-7.7
ALP-POS-c59291d4-1,2,-7.7
ALP-POS-c59291d4-1,3,-7.5
ALP-POS-c59291d4-1,4,-7.5
ALP-POS-c59291d4-1,5,-7.4
ALP-POS-c59291d4-1,6,-7.4
ALP-POS-c59291d4-1,7,-7.4
ALP-POS-c59291d4-1,8,-7.2
ALP-POS-c59291d4-1,9,-7.1
ALP-POS-c59291d4-1,10,-7.0
BAR-COM-4e090d3a-65,1,-7.4
BAR-COM-4e090d3a-65,2,-7.2
BAR-COM-4e090d3a-65,3,-7.2
BAR-COM-4e090d3a-65,4,-7.1
BAR-COM-4e090d3a-65,5,-7.1
BAR-COM-4e090d3a-65,6,-7.1
BAR-COM-4e090d3a-65,7,-7.1
BAR-COM-4e090d3a-65,8,-7.0
BAR-COM-4e090d3a-65,9,-7.0
BAR-COM-4e090d3a-65,10,-6.9
NAU-LAT-8502cac5-7,1,-7.1
NAU-LAT-8502cac5-7,2,-7.0
NAU-LAT-8502cac5-7,3,-6.9
NAU-LAT-8502cac5-7,4,-6.9
NAU-LAT-8502cac5-7,5,-6.9
NAU-LAT-8502cac5-7,6,-6.8
NAU-LAT-8502cac5-7,7,-6.6
NAU-LAT-8502cac5-7,8,-6.5
NAU-LAT-8502cac5-7,9,-6.5
NAU-LAT-8502cac5-7,10,-6.5
LOR-NEU-c8f11034-2,1,-7.0
LOR-NEU-c8f11034-2,2,-6.6
LOR-NEU-c8f11034-2,3,-6.4
LOR-NEU-c8f11034-2,4,-6.3
LOR-NEU-c8f11034-2,5,-6.3
LOR-NEU-c8f11034-2,6,-6.2
LOR-NEU-c8f11034-2,7,-6.2
LOR-NEU-c8f11034-2,8,-6.2
LOR-NEU-c8f11034-2,9,-6.0
LOR-NEU-c8f11034-2,10,-6.0
CHR-SOS-363cfb78-2,1,-5.8
CHR-SOS-363cfb78-2,2,-5.7
CHR-SOS-363cfb78-2,3,-5.6
CHR-SOS-363cfb78-2,4,-5.5
CHR-SOS-363cfb78-2,5,-5.5
CHR-SOS-363cfb78-2,6,-5.5
CHR-SOS-363cfb78-2,7,-5.5
CHR-SOS-363cfb78-2,8,-5.3
CHR-SOS-363cfb78-2,9,-5.3
CHR-SOS-363cfb78-2,10,-5.2
TRY-UNI-714a760b-12,1,-5.3
TRY-UNI-714a760b-12,2,-5.2
TRY-UNI-714a760b-12,3,-5.1
TRY-UNI-714a760b-12,4,-5.1
TRY-UNI-714a760b-12,5,-5.0
TRY-UNI-714a760b-12,6,-5.0
TRY-UNI-714a760b-12,7,-5.0
TRY-UNI-714a760b-12,8,-5.0
TRY-UNI-714a760b-12,9,-5.0
TRY-UNI-714a760b-12,10,-4.9
MAK-UNK-6435e6c2-3,1,-5.4
MAK-UNK-6435e6c2-3,2,-5.0
MAK-UNK-6435e6c2-3,3,-5.0
MAK-UNK-6435e6c2-3,4,-4.8
MAK-UNK-6435e6c2-3,5,-4.8
MAK-UNK-6435e6c2-3,6,-4.8
MAK-UNK-6435e6c2-3,7,-4.8
MAK-UNK-6435e6c2-3,8,-4.7
MAK-UNK-6435e6c2-3,9,-4.7
MAK-UNK-6435e6c2-3,10,-4.5
BEN-DND-61647d40-18,1,-6.4
BEN-DND-61647d40-18,2,-6.1
BEN-DND-61647d40-18,3,-5.9
BEN-DND-61647d40-18,4,-5.9
BEN-DND-61647d40-18,5,-5.8
BEN-DND-61647d40-18,6,-5.7
BEN-DND-61647d40-18,7,-5.7
BEN-DND-61647d40-18,8,-5.6
BEN-DND-61647d40-18,9,-5.6
BEN-DND-61647d40-18,10,-5.6
TRY-UNI-714a760b-18,1,-5.8
TRY-UNI-714a760b-18,2,-5.7
TRY-UNI-714a760b-18,3,-5.7
TRY-UNI-714a760b-18,4,-5.6
TRY-UNI-714a760b-18,5,-5.6
TRY-UNI-714a760b-18,6,-5.6
TRY-UNI-714a760b-18,7,-5.6
TRY-UNI-714a760b-18,8,-5.6
TRY-UNI-714a760b-18,9,-5.6
TRY-UNI-714a760b-18,10,-5.4
FRA-BIO-8bf1eac9-2,1,-7.2
FRA-BIO-8bf1eac9-2,2,-7.1
FRA-BIO-8bf1eac9-2,3,-7.0
FRA-BIO-8bf1eac9-2,4,-7.0
FRA-BIO-8bf1eac9-2,5,-7.0
FRA-BIO-8bf1eac9-2,6,-6.9
FRA-BIO-8bf1eac9-2,7,-6.9
FRA-BIO-8bf1eac9-2,8,-6.8
FRA-BIO-8bf1eac9-2,9,-6.7
FRA-BIO-8bf1eac9-2,10,-6.7
BAR-COM-4e090d3a-55,1,-6.3
BAR-COM-4e090d3a-55,2,-6.3
BAR-COM-4e090d3a-55,3,-6.1
BAR-COM-4e090d3a-55,4,-6.1
BAR-COM-4e090d3a-55,5,-6.1
BAR-COM-4e090d3a-55,6,-6.0
BAR-COM-4e090d3a-55,7,-6.0
BAR-COM-4e090d3a-55,8,-6.0
BAR-COM-4e090d3a-55,9,-5.9
BAR-COM-4e090d3a-55,10,-5.8
BAR-COM-4e090d3a-51,1,-6.8
BAR-COM-4e090d3a-51,2,-6.8
BAR-COM-4e090d3a-51,3,-6.6
BAR-COM-4e090d3a-51,4,-6.5
BAR-COM-4e090d3a-51,5,-6.5
BAR-COM-4e090d3a-51,6,-6.4
BAR-COM-4e090d3a-51,7,-6.4
BAR-COM-4e090d3a-51,8,-6.3
BAR-COM-4e090d3a-51,9,-6.2
BAR-COM-4e090d3a-51,10,-6.2
ADA-UNI-f8e79267-5,1,-5.9
ADA-UNI-f8e79267-5,2,-5.9
ADA-UNI-f8e79267-5,3,-5.8
ADA-UNI-f8e79267-5,4,-5.7
ADA-UNI-f8e79267-5,5,-5.7
ADA-UNI-f8e79267-5,6,-5.6
ADA-UNI-f8e79267-5,7,-5.6
ADA-UNI-f8e79267-5,8,-5.6
ADA-UNI-f8e79267-5,9,-5.5
ADA-UNI-f8e79267-5,10,-5.5
JOH-UNI-c7afdb96-3,1,-6.5
JOH-UNI-c7afdb96-3,2,-6.4
JOH-UNI-c7afdb96-3,3,-6.4
JOH-UNI-c7afdb96-3,4,-6.2
JOH-UNI-c7afdb96-3,5,-6.2
JOH-UNI-c7afdb96-3,6,-6.2
JOH-UNI-c7afdb96-3,7,-6.2
JOH-UNI-c7afdb96-3,8,-6.1
JOH-UNI-c7afdb96-3,9,-6.1
JOH-UNI-c7afdb96-3,10,-6.1
LON-WEI-ff7b210a-4,1,-7.3
LON-WEI-ff7b210a-4,2,-7.2
LON-WEI-ff7b210a-4,3,-7.2
LON-WEI-ff7b210a-4,4,-7.1
LON-WEI-ff7b210a-4,5,-7.1
LON-WEI-ff7b210a-4,6,-6.9
LON-WEI-ff7b210a-4,7,-6.9
LON-WEI-ff7b210a-4,8,-6.8
LON-WEI-ff7b210a-4,9,-6.8
LON-WEI-ff7b210a-4,10,-6.7
GIA-UNK-a79af1bc-1,1,-5.8
GIA-UNK-a79af1bc-1,2,-5.8
GIA-UNK-a79af1bc-1,3,-5.7
GIA-UNK-a79af1bc-1,4,-5.7
GIA-UNK-a79af1bc-1,5,-5.6
GIA-UNK-a79af1bc-1,6,-5.6
GIA-UNK-a79af1bc-1,7,-5.6
GIA-UNK-a79af1bc-1,8,-5.5
GIA-UNK-a79af1bc-1,9,-5.5
GIA-UNK-a79af1bc-1,10,-5.5
BAR-COM-0f94fc3d-3,1,-7.3
BAR-COM-0f94fc3d-3,2,-7.2
BAR-COM-0f94fc3d-3,3,-7.0
BAR-COM-0f94fc3d-3,4,-6.8
BAR-COM-0f94fc3d-3,5,-6.8
BAR-COM-0f94fc3d-3,6,-6.7
BAR-COM-0f94fc3d-3,7,-6.7
BAR-COM-0f94fc3d-3,8,-6.7
BAR-COM-0f94fc3d-3,9,-6.6
BAR-COM-0f94fc3d-3,10,-6.6
NIR-THE-c331be7a-6,1,-6.9
NIR-THE-c331be7a-6,2,-6.5
NIR-THE-c331be7a-6,3,-6.4
NIR-THE-c331be7a-6,4,-6.4
NIR-THE-c331be7a-6,5,-6.1
NIR-THE-c331be7a-6,6,-6.1
NIR-THE-c331be7a-6,7,-6.0
NIR-THE-c331be7a-6,8,-6.0
NIR-THE-c331be7a-6,9,-5.8
NIR-THE-c331be7a-6,10,-5.8
BAR-COM-0f94fc3d-4,1,-7.7
BAR-COM-0f94fc3d-4,2,-7.4
BAR-COM-0f94fc3d-4,3,-7.2
BAR-COM-0f94fc3d-4,4,-7.2
BAR-COM-0f94fc3d-4,5,-7.0
BAR-COM-0f94fc3d-4,6,-7.0
BAR-COM-0f94fc3d-4,7,-7.0
BAR-COM-0f94fc3d-4,8,-6.9
BAR-COM-0f94fc3d-4,9,-6.9
BAR-COM-0f94fc3d-4,10,-6.8
MAT-POS-590ac91e-65,1,-8.1
MAT-POS-590ac91e-65,2,-7.8
MAT-POS-590ac91e-65,3,-7.7
MAT-POS-590ac91e-65,4,-7.7
MAT-POS-590ac91e-65,5,-7.7
MAT-POS-590ac91e-65,6,-7.6
MAT-POS-590ac91e-65,7,-7.6
MAT-POS-590ac91e-65,8,-7.6
MAT-POS-590ac91e-65,9,-7.6
MAT-POS-590ac91e-65,10,-7.5
LON-WEI-adc59df6-60,1,-6.9
LON-WEI-adc59df6-60,2,-6.9
LON-WEI-adc59df6-60,3,-6.8
LON-WEI-adc59df6-60,4,-6.8
LON-WEI-adc59df6-60,5,-6.8
LON-WEI-adc59df6-60,6,-6.8
LON-WEI-adc59df6-60,7,-6.7
LON-WEI-adc59df6-60,8,-6.6
LON-WEI-adc59df6-60,9,-6.5
LON-WEI-adc59df6-60,10,-6.5
REN-UFA-aaaed2d6-3,1,-6.4
REN-UFA-aaaed2d6-3,2,-6.3
REN-UFA-aaaed2d6-3,3,-6.3
REN-UFA-aaaed2d6-3,4,-6.3
REN-UFA-aaaed2d6-3,5,-6.3
REN-UFA-aaaed2d6-3,6,-6.2
REN-UFA-aaaed2d6-3,7,-6.1
REN-UFA-aaaed2d6-3,8,-6.1
REN-UFA-aaaed2d6-3,9,-6.1
REN-UFA-aaaed2d6-3,10,-6.0
LON-WEI-b8d98729-25,1,-7.6
LON-WEI-b8d98729-25,2,-7.5
LON-WEI-b8d98729-25,3,-7.5
LON-WEI-b8d98729-25,4,-7.5
LON-WEI-b8d98729-25,5,-7.4
LON-WEI-b8d98729-25,6,-7.3
LON-WEI-b8d98729-25,7,-7.3
LON-WEI-b8d98729-25,8,-7.2
LON-WEI-b8d98729-25,9,-7.2
LON-WEI-b8d98729-25,10,-7.2
ANT-STE-dbb91f63-1,1,-7.1
ANT-STE-dbb91f63-1,2,-7.0
ANT-STE-dbb91f63-1,3,-6.9
ANT-STE-dbb91f63-1,4,-6.7
ANT-STE-dbb91f63-1,5,-6.6
ANT-STE-dbb91f63-1,6,-6.6
ANT-STE-dbb91f63-1,7,-6.5
ANT-STE-dbb91f63-1,8,-6.4
ANT-STE-dbb91f63-1,9,-6.3
ANT-STE-dbb91f63-1,10,-6.2
RAL-MED-2de63afb-12,1,-6.4
RAL-MED-2de63afb-12,2,-6.4
RAL-MED-2de63afb-12,3,-6.4
RAL-MED-2de63afb-12,4,-6.3
RAL-MED-2de63afb-12,5,-6.3
RAL-MED-2de63afb-12,6,-6.3
RAL-MED-2de63afb-12,7,-6.2
RAL-MED-2de63afb-12,8,-6.2
RAL-MED-2de63afb-12,9,-6.2
RAL-MED-2de63afb-12,10,-6.0
JAG-UCB-ef2c0e8e-8,1,-7.0
JAG-UCB-ef2c0e8e-8,2,-6.9
JAG-UCB-ef2c0e8e-8,3,-6.6
JAG-UCB-ef2c0e8e-8,4,-6.5
JAG-UCB-ef2c0e8e-8,5,-6.4
JAG-UCB-ef2c0e8e-8,6,-6.3
JAG-UCB-ef2c0e8e-8,7,-6.3
JAG-UCB-ef2c0e8e-8,8,-6.2
JAG-UCB-ef2c0e8e-8,9,-6.2
JAG-UCB-ef2c0e8e-8,10,-6.2
JAN-GHE-5a013bed-7,1,-6.5
JAN-GHE-5a013bed-7,2,-6.2
JAN-GHE-5a013bed-7,3,-5.9
JAN-GHE-5a013bed-7,4,-5.9
JAN-GHE-5a013bed-7,5,-5.8
JAN-GHE-5a013bed-7,6,-5.8
JAN-GHE-5a013bed-7,7,-5.7
JAN-GHE-5a013bed-7,8,-5.7
JAN-GHE-5a013bed-7,9,-5.7
JAN-GHE-5a013bed-7,10,-5.7
AUS-ARG-7cfdce8f-15,1,-9.1
AUS-ARG-7cfdce8f-15,2,-8.8
AUS-ARG-7cfdce8f-15,3,-8.2
AUS-ARG-7cfdce8f-15,4,-8.2
AUS-ARG-7cfdce8f-15,5,-8.2
AUS-ARG-7cfdce8f-15,6,-8.1
AUS-ARG-7cfdce8f-15,7,-8.0
AUS-ARG-7cfdce8f-15,8,-8.0
AUS-ARG-7cfdce8f-15,9,-7.9
AUS-ARG-7cfdce8f-15,10,-7.9
GIA-UNK-d2defdc3-6,1,-6.5
GIA-UNK-d2defdc3-6,2,-6.1
GIA-UNK-d2defdc3-6,3,-6.1
GIA-UNK-d2defdc3-6,4,-5.9
GIA-UNK-d2defdc3-6,5,-5.6
GIA-UNK-d2defdc3-6,6,-5.3
GIA-UNK-d2defdc3-6,7,-5.3
GIA-UNK-d2defdc3-6,8,-5.3
GIA-UNK-d2defdc3-6,9,-5.2
GIA-UNK-d2defdc3-6,10,-5.2
MAK-UNK-9159f8ed-6,1,-7.5
MAK-UNK-9159f8ed-6,2,-7.4
MAK-UNK-9159f8ed-6,3,-7.3
MAK-UNK-9159f8ed-6,4,-7.1
MAK-UNK-9159f8ed-6,5,-7.0
MAK-UNK-9159f8ed-6,6,-7.0
MAK-UNK-9159f8ed-6,7,-6.9
MAK-UNK-9159f8ed-6,8,-6.9
MAK-UNK-9159f8ed-6,9,-6.9
MAK-UNK-9159f8ed-6,10,-6.8
BAR-COM-4e090d3a-21,1,-7.7
BAR-COM-4e090d3a-21,2,-7.1
BAR-COM-4e090d3a-21,3,-6.8
BAR-COM-4e090d3a-21,4,-6.8
BAR-COM-4e090d3a-21,5,-6.7
BAR-COM-4e090d3a-21,6,-6.7
BAR-COM-4e090d3a-21,7,-6.7
BAR-COM-4e090d3a-21,8,-6.5
BAR-COM-4e090d3a-21,9,-6.4
BAR-COM-4e090d3a-21,10,-6.4
GAB-REV-70cc3ca5-18,1,-6.4
GAB-REV-70cc3ca5-18,2,-6.4
GAB-REV-70cc3ca5-18,3,-6.3
GAB-REV-70cc3ca5-18,4,-6.3
GAB-REV-70cc3ca5-18,5,-6.3
GAB-REV-70cc3ca5-18,6,-6.2
GAB-REV-70cc3ca5-18,7,-6.2
GAB-REV-70cc3ca5-18,8,-6.2
GAB-REV-70cc3ca5-18,9,-6.1
GAB-REV-70cc3ca5-18,10,-6.1
BAR-COM-4e090d3a-60,1,-7.6
BAR-COM-4e090d3a-60,2,-7.2
BAR-COM-4e090d3a-60,3,-7.0
BAR-COM-4e090d3a-60,4,-7.0
BAR-COM-4e090d3a-60,5,-6.9
BAR-COM-4e090d3a-60,6,-6.9
BAR-COM-4e090d3a-60,7,-6.9
BAR-COM-4e090d3a-60,8,-6.9
BAR-COM-4e090d3a-60,9,-6.8
BAR-COM-4e090d3a-60,10,-6.8
LON-WEI-d1c9908a-7,1,-7.0
LON-WEI-d1c9908a-7,2,-6.9
LON-WEI-d1c9908a-7,3,-6.7
LON-WEI-d1c9908a-7,4,-6.6
LON-WEI-d1c9908a-7,5,-6.6
LON-WEI-d1c9908a-7,6,-6.5
LON-WEI-d1c9908a-7,7,-6.4
LON-WEI-d1c9908a-7,8,-6.4
LON-WEI-d1c9908a-7,9,-6.4
LON-WEI-d1c9908a-7,10,-6.3
LOR-NOR-30067bb9-9,1,-7.1
LOR-NOR-30067bb9-9,2,-7.1
LOR-NOR-30067bb9-9,3,-6.5
LOR-NOR-30067bb9-9,4,-6.5
LOR-NOR-30067bb9-9,5,-6.4
LOR-NOR-30067bb9-9,6,-6.3
LOR-NOR-30067bb9-9,7,-6.3
LOR-NOR-30067bb9-9,8,-6.3
LOR-NOR-30067bb9-9,9,-6.2
LOR-NOR-30067bb9-9,10,-6.2
