id,pose,plants
DAR-DIA-23aa0b97-17,8,-66.0023
DAR-DIA-23aa0b97-17,9,-65.6208
DAR-DIA-23aa0b97-17,10,-65.3574
DAN-PUR-6788a628-2,1,-62.5129
DAN-PUR-6788a628-2,2,-61.7881
DAN-PUR-6788a628-2,3,-61.4404
DAN-PUR-6788a628-2,4,-60.8689
DAN-PUR-6788a628-2,5,-58.9121
DAN-PUR-6788a628-2,6,-57.3992
DAN-PUR-6788a628-2,7,-57.326
DAN-PUR-6788a628-2,8,-56.9639
DAN-PUR-6788a628-2,9,-56.6935
DAN-PUR-6788a628-2,10,-54.5682
LON-WEI-d1c9908a-6,1,-89.7295
LON-WEI-d1c9908a-6,2,-80.6883
LON-WEI-d1c9908a-6,3,-80.0314
LON-WEI-d1c9908a-6,4,-78.6006
LON-WEI-d1c9908a-6,5,-78.0497
LON-WEI-d1c9908a-6,6,-77.6495
LON-WEI-d1c9908a-6,7,-76.9874
LON-WEI-d1c9908a-6,8,-75.8834
LON-WEI-d1c9908a-6,9,-75.7445
LON-WEI-d1c9908a-6,10,-75.0529
CHR-SOS-7098f804-1,1,-76.1466
CHR-SOS-7098f804-1,2,-73.9371
CHR-SOS-7098f804-1,3,-71.168
CHR-SOS-7098f804-1,4,-70.9601
CHR-SOS-7098f804-1,5,-70.7509
CHR-SOS-7098f804-1,6,-70.395
CHR-SOS-7098f804-1,7,-70.1454
CHR-SOS-7098f804-1,8,-69.4617
CHR-SOS-7098f804-1,9,-69.3401
CHR-SOS-7098f804-1,10,-68.6392
MAK-UNK-6435e6c2-4,1,-71.8164
MAK-UNK-6435e6c2-4,2,-67.5106
MAK-UNK-6435e6c2-4,3,-66.6773
MAK-UNK-6435e6c2-4,4,-64.9061
MAK-UNK-6435e6c2-4,5,-64.5345
MAK-UNK-6435e6c2-4,6,-64.3903
MAK-UNK-6435e6c2-4,7,-64.348
MAK-UNK-6435e6c2-4,8,-64.1731
MAK-UNK-6435e6c2-4,9,-64.0241
MAK-UNK-6435e6c2-4,10,-61.8712
BEN-DND-93268d01-15,1,-70.1978
BEN-DND-93268d01-15,2,-69.1376
BEN-DND-93268d01-15,3,-68.4226
BEN-DND-93268d01-15,4,-68.3592
BEN-DND-93268d01-15,5,-67.7123
BEN-DND-93268d01-15,6,-66.2978
BEN-DND-93268d01-15,7,-66.2745
BEN-DND-93268d01-15,8,-65.3205
BEN-DND-93268d01-15,9,-64.6148
BEN-DND-93268d01-15,10,-64.6128
LON-WEI-b8d98729-27,1,-78.7881
LON-WEI-b8d98729-27,2,-75.9237
LON-WEI-b8d98729-27,3,-74.6889
LON-WEI-b8d98729-27,4,-74.0175
LON-WEI-b8d98729-27,5,-73.3735
LON-WEI-b8d98729-27,6,-73.1689
LON-WEI-b8d98729-27,7,-72.2003
LON-WEI-b8d98729-27,8,-70.8111
LON-WEI-b8d98729-27,9,-67.4724
LON-WEI-b8d98729-27,10,-67.0864
MAT-POS-590ac91e-57,1,-71.5976
MAT-POS-590ac91e-57,2,-70.8673
MAT-POS-590ac91e-57,3,-68.465
MAT-POS-590ac91e-57,4,-67.0148
MAT-POS-590ac91e-57,5,-66.3598
MAT-POS-590ac91e-57,6,-66.1141
MAT-POS-590ac91e-57,7,-64.683
MAT-POS-590ac91e-57,8,-64.5334
MAT-POS-590ac91e-57,9,-63.3841
MAT-POS-590ac91e-57,10,-62.7692
KUS-THE-322b9b63-16,1,-97.6136
KUS-THE-322b9b63-16,2,-95.8292
KUS-THE-322b9b63-16,3,-93.0816
KUS-THE-322b9b63-16,4,-88.2079
KUS-THE-322b9b63-16,5,-87.8701
KUS-THE-322b9b63-16,6,-86.5472
KUS-THE-322b9b63-16,7,-85.1292
KUS-THE-322b9b63-16,8,-84.316
KUS-THE-322b9b63-16,9,-84.3073
KUS-THE-322b9b63-16,10,-84.0871
LON-WEI-8f408cad-10,1,-72.9314
LON-WEI-8f408cad-10,2,-71.7697
LON-WEI-8f408cad-10,3,-70.3577
LON-WEI-8f408cad-10,4,-64.5957
LON-WEI-8f408cad-10,5,-64.3464
LON-WEI-8f408cad-10,6,-63.7369
LON-WEI-8f408cad-10,7,-63.2718
LON-WEI-8f408cad-10,8,-61.1739
LON-WEI-8f408cad-10,9,-59.9425
LON-WEI-8f408cad-10,10,-59.9204
JAG-UCB-119787ef-1,1,-74.0125
JAG-UCB-119787ef-1,2,-70.0408
JAG-UCB-119787ef-1,3,-67.8891
JAG-UCB-119787ef-1,4,-66.5368
JAG-UCB-119787ef-1,5,-66.3661
JAG-UCB-119787ef-1,6,-64.801
JAG-UCB-119787ef-1,7,-64.2077
JAG-UCB-119787ef-1,8,-64.1015
JAG-UCB-119787ef-1,9,-64.0185
JAG-UCB-119787ef-1,10,-63.1785
LON-WEI-1908424e-16,1,-75.2828
LON-WEI-1908424e-16,2,-74.37899999999999
LON-WEI-1908424e-16,3,-71.4668
LON-WEI-1908424e-16,4,-71.152
LON-WEI-1908424e-16,5,-70.67399999999999
LON-WEI-1908424e-16,6,-70.4114
LON-WEI-1908424e-16,7,-70.3556
LON-WEI-1908424e-16,8,-68.2986
LON-WEI-1908424e-16,9,-68.0523
LON-WEI-1908424e-16,10,-67.7551
BAR-COM-0f94fc3d-51,1,-75.5303
BAR-COM-0f94fc3d-51,2,-72.4392
BAR-COM-0f94fc3d-51,3,-72.2069
BAR-COM-0f94fc3d-51,4,-71.0033
BAR-COM-0f94fc3d-51,5,-68.5037
BAR-COM-0f94fc3d-51,6,-67.7712
BAR-COM-0f94fc3d-51,7,-66.0783
BAR-COM-0f94fc3d-51,8,-65.6191
BAR-COM-0f94fc3d-51,9,-64.7859
BAR-COM-0f94fc3d-51,10,-64.1247
LON-WEI-d1c9908a-1,1,-80.79
LON-WEI-d1c9908a-1,2,-79.3942
LON-WEI-d1c9908a-1,3,-78.8124
LON-WEI-d1c9908a-1,4,-77.8774
LON-WEI-d1c9908a-1,5,-71.4569
LON-WEI-d1c9908a-1,6,-71.0891
LON-WEI-d1c9908a-1,7,-70.1753
LON-WEI-d1c9908a-1,8,-65.5868
LON-WEI-d1c9908a-1,9,-65.2637
LON-WEI-d1c9908a-1,10,-64.8874
AAR-POS-8a4e0f60-9,1,-78.1722
AAR-POS-8a4e0f60-9,2,-76.6238
AAR-POS-8a4e0f60-9,3,-76.5779
AAR-POS-8a4e0f60-9,4,-76.1549
AAR-POS-8a4e0f60-9,5,-72.4555
AAR-POS-8a4e0f60-9,6,-71.0925
AAR-POS-8a4e0f60-9,7,-70.6031
AAR-POS-8a4e0f60-9,8,-69.2508
AAR-POS-8a4e0f60-9,9,-69.2317
AAR-POS-8a4e0f60-9,10,-68.2537
BEN-DND-93268d01-13,1,-71.293
BEN-DND-93268d01-13,2,-70.6562
BEN-DND-93268d01-13,3,-69.9285
BEN-DND-93268d01-13,4,-66.0176
BEN-DND-93268d01-13,5,-65.6033
BEN-DND-93268d01-13,6,-65.0865
BEN-DND-93268d01-13,7,-63.4299
BEN-DND-93268d01-13,8,-63.2755
BEN-DND-93268d01-13,9,-62.9556
BEN-DND-93268d01-13,10,-62.5423
ANT-OPE-7824651a-1,1,-82.1998
ANT-OPE-7824651a-1,2,-72.4025
ANT-OPE-7824651a-1,3,-71.4032
ANT-OPE-7824651a-1,4,-69.6029
ANT-OPE-7824651a-1,5,-69.5961
ANT-OPE-7824651a-1,6,-67.878
ANT-OPE-7824651a-1,7,-67.3824
ANT-OPE-7824651a-1,8,-66.6401
ANT-OPE-7824651a-1,9,-66.4204
ANT-OPE-7824651a-1,10,-66.385
BAR-COM-4e090d3a-6,1,-84.5041
BAR-COM-4e090d3a-6,2,-84.1349
BAR-COM-4e090d3a-6,3,-83.3096
BAR-COM-4e090d3a-6,4,-82.5663
BAR-COM-4e090d3a-6,5,-81.0515
BAR-COM-4e090d3a-6,6,-79.1925
BAR-COM-4e090d3a-6,7,-78.0959
BAR-COM-4e090d3a-6,8,-77.9495
BAR-COM-4e090d3a-6,9,-77.6959
BAR-COM-4e090d3a-6,10,-76.9661
WAR-XCH-b72a1bbc-14,1,-72.7796
WAR-XCH-b72a1bbc-14,2,-69.414
WAR-XCH-b72a1bbc-14,3,-67.1309
WAR-XCH-b72a1bbc-14,4,-63.8235
WAR-XCH-b72a1bbc-14,5,-63.3612
WAR-XCH-b72a1bbc-14,6,-62.8269
WAR-XCH-b72a1bbc-14,7,-62.4139
WAR-XCH-b72a1bbc-14,8,-62.2493
WAR-XCH-b72a1bbc-14,9,-60.403
WAR-XCH-b72a1bbc-14,10,-59.7541
BAR-COM-4e090d3a-60,1,-77.6162
BAR-COM-4e090d3a-60,2,-75.9786
BAR-COM-4e090d3a-60,3,-74.4398
BAR-COM-4e090d3a-60,4,-72.1004
BAR-COM-4e090d3a-60,5,-72.0972
BAR-COM-4e090d3a-60,6,-70.5666
BAR-COM-4e090d3a-60,7,-70.2454
BAR-COM-4e090d3a-60,8,-69.6694
BAR-COM-4e090d3a-60,9,-69.2913
BAR-COM-4e090d3a-60,10,-69.0357
MAT-POS-916a2c5a-3,1,-71.5226
MAT-POS-916a2c5a-3,2,-70.4528
MAT-POS-916a2c5a-3,3,-69.7797
MAT-POS-916a2c5a-3,4,-68.7295
MAT-POS-916a2c5a-3,5,-66.7862
MAT-POS-916a2c5a-3,6,-65.7721
MAT-POS-916a2c5a-3,7,-65.5278
MAT-POS-916a2c5a-3,8,-64.5325
MAT-POS-916a2c5a-3,9,-64.3341
MAT-POS-916a2c5a-3,10,-64.1792
JAN-GHE-5a013bed-6,1,-68.1412
JAN-GHE-5a013bed-6,2,-66.4279
JAN-GHE-5a013bed-6,3,-65.71
JAN-GHE-5a013bed-6,4,-64.9548
JAN-GHE-5a013bed-6,5,-64.2138
JAN-GHE-5a013bed-6,6,-62.9757
JAN-GHE-5a013bed-6,7,-61.373999999999995
JAN-GHE-5a013bed-6,8,-61.2867
JAN-GHE-5a013bed-6,9,-60.3353
JAN-GHE-5a013bed-6,10,-60.0545
MAT-POS-590ac91e-24,1,-66.4227
MAT-POS-590ac91e-24,2,-65.5379
MAT-POS-590ac91e-24,3,-64.7139
MAT-POS-590ac91e-24,4,-63.6824
MAT-POS-590ac91e-24,5,-63.2605
MAT-POS-590ac91e-24,6,-61.2531
MAT-POS-590ac91e-24,7,-61.1373
MAT-POS-590ac91e-24,8,-59.6131
MAT-POS-590ac91e-24,9,-59.1639
MAT-POS-590ac91e-24,10,-58.9421
LON-WEI-1908424e-13,1,-78.1492
LON-WEI-1908424e-13,2,-75.5733
LON-WEI-1908424e-13,3,-74.6368
LON-WEI-1908424e-13,4,-72.6606
LON-WEI-1908424e-13,5,-72.5704
LON-WEI-1908424e-13,6,-72.5117
LON-WEI-1908424e-13,7,-71.9825
LON-WEI-1908424e-13,8,-71.9772
LON-WEI-1908424e-13,9,-70.7988
LON-WEI-1908424e-13,10,-70.063
GIA-UNK-595fac82-4,1,-66.558
GIA-UNK-595fac82-4,2,-62.1365
GIA-UNK-595fac82-4,3,-61.2618
GIA-UNK-595fac82-4,4,-61.1907
GIA-UNK-595fac82-4,5,-61.1484
GIA-UNK-595fac82-4,6,-60.4069
GIA-UNK-595fac82-4,7,-58.5764
GIA-UNK-595fac82-4,8,-58.3927
GIA-UNK-595fac82-4,9,-58.3402
GIA-UNK-595fac82-4,10,-57.9138
BAR-COM-4e090d3a-63,1,-95.1581
BAR-COM-4e090d3a-63,2,-81.0951
BAR-COM-4e090d3a-63,3,-80.4811
BAR-COM-4e090d3a-63,4,-80.2845
BAR-COM-4e090d3a-63,5,-79.3271
BAR-COM-4e090d3a-63,6,-78.0686
BAR-COM-4e090d3a-63,7,-76.5895
BAR-COM-4e090d3a-63,8,-75.2232
BAR-COM-4e090d3a-63,9,-74.6421
BAR-COM-4e090d3a-63,10,-73.7891
IAN-BAS-5394d4c4-1,1,-94.2162
IAN-BAS-5394d4c4-1,2,-90.5852
IAN-BAS-5394d4c4-1,3,-87.8921
IAN-BAS-5394d4c4-1,4,-85.9331
IAN-BAS-5394d4c4-1,5,-85.2832
IAN-BAS-5394d4c4-1,6,-83.26100000000001
IAN-BAS-5394d4c4-1,7,-82.6559
IAN-BAS-5394d4c4-1,8,-82.6285
IAN-BAS-5394d4c4-1,9,-80.2528
IAN-BAS-5394d4c4-1,10,-80.0994
JAG-UCB-ef2c0e8e-9,1,-69.0935
JAG-UCB-ef2c0e8e-9,2,-65.8934
JAG-UCB-ef2c0e8e-9,3,-64.7393
JAG-UCB-ef2c0e8e-9,4,-64.7225
JAG-UCB-ef2c0e8e-9,5,-63.4919
JAG-UCB-ef2c0e8e-9,6,-63.2006
JAG-UCB-ef2c0e8e-9,7,-62.7017
JAG-UCB-ef2c0e8e-9,8,-61.9588
JAG-UCB-ef2c0e8e-9,9,-61.5985
JAG-UCB-ef2c0e8e-9,10,-59.8471
CHR-SOS-7098f804-10,1,-63.0395
CHR-SOS-7098f804-10,2,-62.3659
CHR-SOS-7098f804-10,3,-60.9092
CHR-SOS-7098f804-10,4,-59.0553
CHR-SOS-7098f804-10,5,-58.4141
CHR-SOS-7098f804-10,6,-56.8022
CHR-SOS-7098f804-10,7,-56.44
CHR-SOS-7098f804-10,8,-56.2695
CHR-SOS-7098f804-10,9,-55.5553
CHR-SOS-7098f804-10,10,-55.4445
EDJ-MED-49816e9b-1,1,-74.2951
EDJ-MED-49816e9b-1,2,-73.0829
EDJ-MED-49816e9b-1,3,-72.5854
EDJ-MED-49816e9b-1,4,-71.28699999999999
EDJ-MED-49816e9b-1,5,-70.5423
EDJ-MED-49816e9b-1,6,-69.8867
EDJ-MED-49816e9b-1,7,-69.2796
EDJ-MED-49816e9b-1,8,-69.2576
EDJ-MED-49816e9b-1,9,-69.1129
EDJ-MED-49816e9b-1,10,-68.8565
JAR-KUA-672ec752-1,1,-80.6966
JAR-KUA-672ec752-1,2,-78.3539
JAR-KUA-672ec752-1,3,-75.3554
JAR-KUA-672ec752-1,4,-74.5716
JAR-KUA-672ec752-1,5,-73.1416
JAR-KUA-672ec752-1,6,-72.2713
JAR-KUA-672ec752-1,7,-71.6224
JAR-KUA-672ec752-1,8,-71.2352
JAR-KUA-672ec752-1,9,-70.8112
JAR-KUA-672ec752-1,10,-70.5979
MAT-POS-2db6411e-1,1,-80.5696
MAT-POS-2db6411e-1,2,-75.274
MAT-POS-2db6411e-1,3,-74.498
MAT-POS-2db6411e-1,4,-73.2717
MAT-POS-2db6411e-1,5,-72.9555
MAT-POS-2db6411e-1,6,-72.2109
MAT-POS-2db6411e-1,7,-71.9645
MAT-POS-2db6411e-1,8,-70.2842
MAT-POS-2db6411e-1,9,-69.3643
MAT-POS-2db6411e-1,10,-69.3288
NAU-LAT-8502cac5-7,1,-64.7922
NAU-LAT-8502cac5-7,2,-63.8739
NAU-LAT-8502cac5-7,3,-63.2471
NAU-LAT-8502cac5-7,4,-63.1266
NAU-LAT-8502cac5-7,5,-62.3793
NAU-LAT-8502cac5-7,6,-61.26
NAU-LAT-8502cac5-7,7,-60.8895
NAU-LAT-8502cac5-7,8,-60.8335
NAU-LAT-8502cac5-7,9,-60.1832
NAU-LAT-8502cac5-7,10,-60.1428
LON-WEI-adc59df6-40,1,-81.5138
LON-WEI-adc59df6-40,2,-80.6653
LON-WEI-adc59df6-40,3,-76.4095
LON-WEI-adc59df6-40,4,-76.1511
LON-WEI-adc59df6-40,5,-75.8292
LON-WEI-adc59df6-40,6,-75.6453
LON-WEI-adc59df6-40,7,-74.395
LON-WEI-adc59df6-40,8,-74.0192
LON-WEI-adc59df6-40,9,-73.8982
LON-WEI-adc59df6-40,10,-72.6486
MAT-POS-590ac91e-55,1,-83.304
MAT-POS-590ac91e-55,2,-82.5069
MAT-POS-590ac91e-55,3,-77.3269
MAT-POS-590ac91e-55,4,-76.3902
MAT-POS-590ac91e-55,5,-75.4932
MAT-POS-590ac91e-55,6,-75.3092
MAT-POS-590ac91e-55,7,-73.186
MAT-POS-590ac91e-55,8,-73.1336
MAT-POS-590ac91e-55,9,-71.8668
MAT-POS-590ac91e-55,10,-71.5245
EDG-MED-0da5ad92-21,1,-69.1291
EDG-MED-0da5ad92-21,2,-69.0345
EDG-MED-0da5ad92-21,3,-68.9592
EDG-MED-0da5ad92-21,4,-66.0397
EDG-MED-0da5ad92-21,5,-64.8226
EDG-MED-0da5ad92-21,6,-64.6148
EDG-MED-0da5ad92-21,7,-64.4379
EDG-MED-0da5ad92-21,8,-64.301
EDG-MED-0da5ad92-21,9,-64.1771
EDG-MED-0da5ad92-21,10,-62.9667
TRY-UNI-714a760b-6,1,-68.7197
TRY-UNI-714a760b-6,2,-67.2603
TRY-UNI-714a760b-6,3,-65.9222
TRY-UNI-714a760b-6,4,-65.8226
TRY-UNI-714a760b-6,5,-65.7669
TRY-UNI-714a760b-6,6,-65.6529
TRY-UNI-714a760b-6,7,-65.086
TRY-UNI-714a760b-6,8,-64.7006
TRY-UNI-714a760b-6,9,-63.7619
TRY-UNI-714a760b-6,10,-63.1744
CHR-SOS-363cfb78-1,1,-52.0042
CHR-SOS-363cfb78-1,2,-51.5708
CHR-SOS-363cfb78-1,3,-48.4775
CHR-SOS-363cfb78-1,4,-47.6533
CHR-SOS-363cfb78-1,5,-47.3588
CHR-SOS-363cfb78-1,6,-46.1876
CHR-SOS-363cfb78-1,7,-45.3904
CHR-SOS-363cfb78-1,8,-45.1588
CHR-SOS-363cfb78-1,9,-45.0755
CHR-SOS-363cfb78-1,10,-44.9521
LON-WEI-d1c9908a-12,1,-90.1528
LON-WEI-d1c9908a-12,2,-85.7026
LON-WEI-d1c9908a-12,3,-83.2399
LON-WEI-d1c9908a-12,4,-81.3752
LON-WEI-d1c9908a-12,5,-79.2674
LON-WEI-d1c9908a-12,6,-76.4109
LON-WEI-d1c9908a-12,7,-73.6635
LON-WEI-d1c9908a-12,8,-73.3455
LON-WEI-d1c9908a-12,9,-72.7972
LON-WEI-d1c9908a-12,10,-72.3384
AUS-ARG-7cfdce8f-15,1,-91.1271
AUS-ARG-7cfdce8f-15,2,-81.9063
AUS-ARG-7cfdce8f-15,3,-81.4371
AUS-ARG-7cfdce8f-15,4,-78.9181
AUS-ARG-7cfdce8f-15,5,-76.8028
AUS-ARG-7cfdce8f-15,6,-75.9423
AUS-ARG-7cfdce8f-15,7,-75.1681
AUS-ARG-7cfdce8f-15,8,-73.5134
AUS-ARG-7cfdce8f-15,9,-72.7429
AUS-ARG-7cfdce8f-15,10,-70.8837
LON-WEI-b8d98729-17,1,-85.5958
LON-WEI-b8d98729-17,2,-83.9113
LON-WEI-b8d98729-17,3,-76.7553
LON-WEI-b8d98729-17,4,-76.2816
LON-WEI-b8d98729-17,5,-76.08
LON-WEI-b8d98729-17,6,-75.6845
LON-WEI-b8d98729-17,7,-75.0411
LON-WEI-b8d98729-17,8,-73.6544
LON-WEI-b8d98729-17,9,-73.0047
LON-WEI-b8d98729-17,10,-72.6545
BAR-COM-4e090d3a-45,1,-84.2683
BAR-COM-4e090d3a-45,2,-80.14699999999999
BAR-COM-4e090d3a-45,3,-76.9453
BAR-COM-4e090d3a-45,4,-73.6478
BAR-COM-4e090d3a-45,5,-73.6327
BAR-COM-4e090d3a-45,6,-72.2266
BAR-COM-4e090d3a-45,7,-71.05199999999999
BAR-COM-4e090d3a-45,8,-70.9009
BAR-COM-4e090d3a-45,9,-70.3896
BAR-COM-4e090d3a-45,10,-69.9791
NAU-LAT-8502cac5-5,1,-82.1382
NAU-LAT-8502cac5-5,2,-72.94800000000001
NAU-LAT-8502cac5-5,3,-69.3688
NAU-LAT-8502cac5-5,4,-68.3995
NAU-LAT-8502cac5-5,5,-67.8528
NAU-LAT-8502cac5-5,6,-67.8096
NAU-LAT-8502cac5-5,7,-67.1669
NAU-LAT-8502cac5-5,8,-66.8789
NAU-LAT-8502cac5-5,9,-66.4896
NAU-LAT-8502cac5-5,10,-65.6513
MAT-POS-590ac91e-30,1,-81.2999
MAT-POS-590ac91e-30,2,-77.2842
MAT-POS-590ac91e-30,3,-76.0841
MAT-POS-590ac91e-30,4,-75.2105
MAT-POS-590ac91e-30,5,-72.9733
MAT-POS-590ac91e-30,6,-71.9381
MAT-POS-590ac91e-30,7,-71.5312
MAT-POS-590ac91e-30,8,-70.0022
MAT-POS-590ac91e-30,9,-69.866
MAT-POS-590ac91e-30,10,-69.0264
LON-WEI-ff7b210a-7,1,-79.9311
LON-WEI-ff7b210a-7,2,-79.5425
LON-WEI-ff7b210a-7,3,-78.7676
LON-WEI-ff7b210a-7,4,-77.6098
LON-WEI-ff7b210a-7,5,-75.0059
LON-WEI-ff7b210a-7,6,-74.1758
LON-WEI-ff7b210a-7,7,-73.9381
LON-WEI-ff7b210a-7,8,-73.4674
LON-WEI-ff7b210a-7,9,-73.0525
LON-WEI-ff7b210a-7,10,-72.9514
BEN-DND-7e92b6ca-5,1,-75.1586
BEN-DND-7e92b6ca-5,2,-75.003
BEN-DND-7e92b6ca-5,3,-74.6197
BEN-DND-7e92b6ca-5,4,-74.4252
BEN-DND-7e92b6ca-5,5,-73.4887
BEN-DND-7e92b6ca-5,6,-72.2703
BEN-DND-7e92b6ca-5,7,-72.2501
BEN-DND-7e92b6ca-5,8,-72.1135
BEN-DND-7e92b6ca-5,9,-71.8477
BEN-DND-7e92b6ca-5,10,-71.6909
JAN-GHE-83b26c96-9,1,-75.1106
JAN-GHE-83b26c96-9,2,-71.0094
JAN-GHE-83b26c96-9,3,-67.7563
JAN-GHE-83b26c96-9,4,-67.5206
JAN-GHE-83b26c96-9,5,-67.1522
JAN-GHE-83b26c96-9,6,-66.9182
JAN-GHE-83b26c96-9,7,-66.8257
JAN-GHE-83b26c96-9,8,-66.727
JAN-GHE-83b26c96-9,9,-65.8826
JAN-GHE-83b26c96-9,10,-65.6598
BAR-COM-0f94fc3d-5,1,-77.0388
BAR-COM-0f94fc3d-5,2,-69.8842
BAR-COM-0f94fc3d-5,3,-69.7778
BAR-COM-0f94fc3d-5,4,-69.7125
BAR-COM-0f94fc3d-5,5,-68.9916
BAR-COM-0f94fc3d-5,6,-68.5791
BAR-COM-0f94fc3d-5,7,-68.0618
BAR-COM-0f94fc3d-5,8,-68.0171
BAR-COM-0f94fc3d-5,9,-67.6295
BAR-COM-0f94fc3d-5,10,-67.027
VIJ-CYC-1a381570-12,1,-74.497
VIJ-CYC-1a381570-12,2,-71.0191
VIJ-CYC-1a381570-12,3,-69.6587
VIJ-CYC-1a381570-12,4,-68.8154
VIJ-CYC-1a381570-12,5,-66.319
VIJ-CYC-1a381570-12,6,-63.4302
VIJ-CYC-1a381570-12,7,-62.6937
VIJ-CYC-1a381570-12,8,-61.9761
VIJ-CYC-1a381570-12,9,-61.8479
VIJ-CYC-1a381570-12,10,-61.5891
LON-WEI-b8d98729-16,1,-76.9471
LON-WEI-b8d98729-16,2,-76.5071
LON-WEI-b8d98729-16,3,-73.3962
LON-WEI-b8d98729-16,4,-71.1717
LON-WEI-b8d98729-16,5,-70.4114
LON-WEI-b8d98729-16,6,-69.0858
LON-WEI-b8d98729-16,7,-68.3527
LON-WEI-b8d98729-16,8,-67.2439
LON-WEI-b8d98729-16,9,-66.4904
LON-WEI-b8d98729-16,10,-65.3503
DAN-LON-a5fc619e-8,1,-74.3398
DAN-LON-a5fc619e-8,2,-71.9848
DAN-LON-a5fc619e-8,3,-70.7434
DAN-LON-a5fc619e-8,4,-69.2321
DAN-LON-a5fc619e-8,5,-69.2273
DAN-LON-a5fc619e-8,6,-68.393
DAN-LON-a5fc619e-8,7,-68.0613
DAN-LON-a5fc619e-8,8,-67.6407
DAN-LON-a5fc619e-8,9,-66.7226
DAN-LON-a5fc619e-8,10,-66.154
JAR-IMP-ed466bb3-13,1,-69.6792
JAR-IMP-ed466bb3-13,2,-68.3965
JAR-IMP-ed466bb3-13,3,-65.6814
JAR-IMP-ed466bb3-13,4,-65.584
JAR-IMP-ed466bb3-13,5,-64.0822
JAR-IMP-ed466bb3-13,6,-63.3433
JAR-IMP-ed466bb3-13,7,-61.7197
JAR-IMP-ed466bb3-13,8,-61.3036
JAR-IMP-ed466bb3-13,9,-60.9257
JAR-IMP-ed466bb3-13,10,-60.3727
MAR-UNI-c84db004-12,1,-80.9065
MAR-UNI-c84db004-12,2,-80.8362
MAR-UNI-c84db004-12,3,-76.5404
MAR-UNI-c84db004-12,4,-75.5495
MAR-UNI-c84db004-12,5,-74.6204
MAR-UNI-c84db004-12,6,-74.3627
MAR-UNI-c84db004-12,7,-73.6778
MAR-UNI-c84db004-12,8,-73.0697
MAR-UNI-c84db004-12,9,-72.2291
MAR-UNI-c84db004-12,10,-70.1277
LON-WEI-adc59df6-45,1,-77.8599
LON-WEI-adc59df6-45,2,-74.7823
LON-WEI-adc59df6-45,3,-74.6552
LON-WEI-adc59df6-45,4,-73.2816
LON-WEI-adc59df6-45,5,-71.5528
LON-WEI-adc59df6-45,6,-71.4096
LON-WEI-adc59df6-45,7,-70.8329
LON-WEI-adc59df6-45,8,-70.128
LON-WEI-adc59df6-45,9,-68.7683
LON-WEI-adc59df6-45,10,-67.0115
MAR-UNI-c84db004-17,1,-80.1989
MAR-UNI-c84db004-17,2,-76.6763
MAR-UNI-c84db004-17,3,-76.4367
MAR-UNI-c84db004-17,4,-74.3884
MAR-UNI-c84db004-17,5,-74.0502
MAR-UNI-c84db004-17,6,-73.3631
MAR-UNI-c84db004-17,7,-71.4781
MAR-UNI-c84db004-17,8,-71.0958
MAR-UNI-c84db004-17,9,-70.9216
MAR-UNI-c84db004-17,10,-70.6997
BAR-COM-4e090d3a-38,1,-81.8091
BAR-COM-4e090d3a-38,2,-81.2738
BAR-COM-4e090d3a-38,3,-79.6871
BAR-COM-4e090d3a-38,4,-78.3821
BAR-COM-4e090d3a-38,5,-78.3693
BAR-COM-4e090d3a-38,6,-77.2249
BAR-COM-4e090d3a-38,7,-76.5039
BAR-COM-4e090d3a-38,8,-75.305
BAR-COM-4e090d3a-38,9,-74.01899999999999
BAR-COM-4e090d3a-38,10,-73.1602
LON-WEI-b8d98729-36,1,-86.4106
LON-WEI-b8d98729-36,2,-76.935
LON-WEI-b8d98729-36,3,-76.5301
LON-WEI-b8d98729-36,4,-75.7984
LON-WEI-b8d98729-36,5,-72.7726
LON-WEI-b8d98729-36,6,-72.5957
LON-WEI-b8d98729-36,7,-71.9527
LON-WEI-b8d98729-36,8,-71.3287
LON-WEI-b8d98729-36,9,-71.2278
LON-WEI-b8d98729-36,10,-70.7123
MAR-UNI-c84db004-3,1,-81.7509
MAR-UNI-c84db004-3,2,-78.7967
MAR-UNI-c84db004-3,3,-78.708
MAR-UNI-c84db004-3,4,-78.5848
MAR-UNI-c84db004-3,5,-76.9413
MAR-UNI-c84db004-3,6,-76.9033
MAR-UNI-c84db004-3,7,-76.4673
MAR-UNI-c84db004-3,8,-75.6614
MAR-UNI-c84db004-3,9,-74.7206
MAR-UNI-c84db004-3,10,-74.0721
COM-UCB-8c7d23dc-1,1,-70.5508
COM-UCB-8c7d23dc-1,2,-69.8982
COM-UCB-8c7d23dc-1,3,-67.1012
COM-UCB-8c7d23dc-1,4,-65.1182
COM-UCB-8c7d23dc-1,5,-64.0458
COM-UCB-8c7d23dc-1,6,-63.8997
COM-UCB-8c7d23dc-1,7,-62.8431
COM-UCB-8c7d23dc-1,8,-62.3644
COM-UCB-8c7d23dc-1,9,-62.3196
COM-UCB-8c7d23dc-1,10,-61.7499
BAR-COM-4e090d3a-64,1,-90.7457
BAR-COM-4e090d3a-64,2,-90.2319
BAR-COM-4e090d3a-64,3,-89.8431
BAR-COM-4e090d3a-64,4,-85.7247
BAR-COM-4e090d3a-64,5,-85.5645
BAR-COM-4e090d3a-64,6,-85.4864
BAR-COM-4e090d3a-64,7,-84.4972
